,lat,lon,mean
576,4699950,383460,0.368379308209162
577,4699950,383470,0.3743193604306399
578,4699950,383480,0.36809383301393345
579,4699950,383490,0.3759094948550937
580,4699950,383500,0.37255383750800836
581,4699950,383510,0.3107820303273621
582,4699950,383520,0.22208379428092206
583,4699950,383530,0.21183498114556415
584,4699950,383540,0.2767298088898015
585,4699950,383550,0.29098061845534223
586,4699950,383560,0.28518464874217186
587,4699950,383570,0.2928245747353878
588,4699950,383580,0.326794313502321
589,4699950,383590,0.31033952897120703
590,4699950,383600,0.2989200674173149
591,4699950,383610,0.3197244785112861
592,4699950,383620,0.32602606878846296
593,4699950,383630,0.3365854623506592
594,4699950,383640,0.3550846749039371
595,4699950,383650,0.3688785897808542
596,4699950,383660,0.3559560957455195
597,4699950,383670,0.3057134607828355
598,4699950,383680,
599,4699950,383690,
600,4699950,383700,
601,4699950,383710,
602,4699950,383720,
603,4699950,383730,
